Año,Mes,Día,Horas,Minutos,Segundos,Numero de pasajeros,Eventos especiales,Dia de la semana,Flujo de personas,Flujo de choferes,Clima
2024,5,13,22,45,0,9,0,0,16,3,0
2024,5,13,23,0,0,4,0,0,11,3,0
2024,5,13,23,15,0,1,0,0,8,3,0
2024,5,13,23,30,0,0,0,0,3,1,0
2024,5,13,23,45,0,0,0,0,3,1,0
2024,5,13,0,0,0,0,0,0,0,1,0
2024,5,14,6,0,0,2,0,1,3,1,0
2024,5,14,6,15,0,2,0,1,4,3,0
2024,5,14,6,30,0,0,0,1,4,3,0
2024,5,14,6,45,0,0,0,1,7,3,0
2024,5,14,7,0,0,0,0,1,10,6,0
2024,5,14,7,15,0,0,0,1,9,6,0
2024,5,14,7,30,0,0,0,1,9,6,0
2024,5,14,7,45,0,6,0,1,11,6,0
2024,5,14,8,0,0,4,0,1,11,6,0
2024,5,14,8,15,0,15,0,1,20,5,0
2024,5,14,8,30,0,6,0,1,17,14,0
2024,5,14,8,45,0,0,0,1,15,15,0
2024,5,14,9,0,0,4,0,1,15,7,0
2024,5,14,9,15,0,8,0,1,19,5,0
2024,5,14,9,30,0,0,0,1,22,14,0
2024,5,14,9,45,0,0,0,1,21,14,0
2024,5,14,10,0,0,0,0,1,16,18,0
2024,5,14,10,15,0,12,0,1,16,14,0
2024,5,14,10,30,0,0,0,1,15,11,0
2024,5,14,10,45,0,0,0,1,11,11,0
2024,5,14,11,0,0,0,0,1,11,3,0
2024,5,14,11,15,0,0,0,1,10,2,0
2024,5,14,11,30,0,0,0,1,11,11,0
2024,5,14,11,45,0,0,0,1,14,11,0
2024,5,14,12,0,0,0,0,1,20,11,0
2024,5,14,12,15,0,0,0,1,22,11,0
2024,5,14,12,30,0,0,0,1,30,12,0
2024,5,14,12,45,0,0,0,1,27,15,0
2024,5,14,13,0,0,0,0,1,27,19,0
2024,5,14,13,15,0,0,0,1,26,15,0
2024,5,14,13,30,0,3,0,1,27,16,0
2024,5,14,13,45,0,3,0,1,22,12,0
2024,5,14,14,0,0,5,0,1,16,15,0
2024,5,14,14,15,0,3,0,1,15,15,0
2024,5,14,14,30,0,0,0,1,15,16,0
2024,5,14,14,45,0,0,0,1,15,12,0
2024,5,14,15,0,0,0,0,1,15,13,0
2024,5,14,15,15,0,5,0,1,17,8,0
2024,5,14,15,30,0,2,0,1,12,11,0
2024,5,14,15,45,0,5,0,1,12,10,0
2024,5,14,16,0,0,4,0,1,12,10,0
2024,5,14,16,15,0,0,0,1,12,11,0
2024,5,14,16,30,0,0,0,1,12,6,0
2024,5,14,16,45,0,0,0,1,10,8,0
2024,5,14,17,0,0,9,0,1,11,7,0
2024,5,14,17,15,0,5,0,1,14,8,0
2024,5,14,17,30,0,5,0,1,14,5,0
2024,5,14,17,45,0,0,0,1,13,19,0
2024,5,14,18,0,0,0,0,1,23,13,0
2024,5,14,18,15,0,0,0,1,23,14,0
2024,5,14,18,30,0,0,0,1,24,21,0
2024,5,14,18,45,0,3,0,1,24,10,0
2024,5,14,19,0,0,2,0,1,22,6,0
2024,5,14,19,15,0,8,0,1,21,6,0
2024,5,14,19,30,0,8,0,1,29,14,0
2024,5,14,19,45,0,16,0,1,32,18,0
2024,5,14,20,0,0,22,0,1,33,10,0
2024,5,14,20,15,0,16,0,1,28,4,0
2024,5,14,20,30,0,4,0,1,22,4,0
2024,5,14,20,45,0,7,0,1,25,3,0
2024,5,14,21,0,0,7,0,1,29,3,0
2024,5,14,21,15,0,14,0,1,36,18,0
2024,5,14,21,30,0,11,0,1,33,13,0
2024,5,14,21,45,0,7,0,1,39,10,0
2024,5,14,22,0,0,4,0,1,28,9,0
2024,5,14,22,15,0,15,0,1,30,6,0
2024,5,14,22,30,0,15,0,1,31,4,0
2024,5,14,22,45,0,3,0,1,21,4,0
2024,5,14,23,0,0,1,0,1,10,2,0
2024,5,14,23,15,0,1,0,1,7,2,0
2024,5,14,23,30,0,0,0,1,4,2,0
2024,5,14,23,45,0,0,0,1,2,1,0
2024,5,14,0,0,0,0,0,1,0,0,0
2024,5,15,6,0,0,1,1,2,1,2,0
2024,5,15,6,15,0,2,1,2,1,2,0
2024,5,15,6,30,0,1,1,2,3,3,0
2024,5,15,6,45,0,0,1,2,4,6,0
2024,5,15,7,0,0,0,1,2,4,6,0
2024,5,15,7,15,0,4,1,2,13,6,0
2024,5,15,7,30,0,7,1,2,14,7,0
2024,5,15,7,45,0,7,1,2,12,11,0
2024,5,15,8,0,0,6,1,2,19,14,0
2024,5,15,8,15,0,15,1,2,26,12,0
2024,5,15,8,30,0,0,1,2,16,12,0
2024,5,15,8,45,0,0,1,2,19,11,0
2024,5,15,9,0,0,7,1,2,21,13,0
2024,5,15,9,15,0,0,1,2,15,13,0
2024,5,15,9,30,0,0,1,2,14,14,0
2024,5,15,9,45,0,0,1,2,15,12,0
2024,5,15,10,0,0,3,1,2,10,12,0
2024,5,15,10,15,0,3,1,2,11,16,0
2024,5,15,10,30,0,14,1,2,12,11,0
2024,5,15,10,45,0,4,1,2,13,11,0
2024,5,15,11,0,0,6,1,2,11,11,0
2024,5,15,11,15,0,11,1,2,12,10,0
2024,5,15,11,30,0,5,1,2,14,8,0
2024,5,15,11,45,0,0,1,2,15,8,0
2024,5,15,12,0,0,6,1,2,15,11,0
2024,5,15,12,15,0,12,1,2,16,11,0
2024,5,15,12,30,0,14,1,2,17,13,0
2024,5,15,12,45,0,5,1,2,15,13,0
2024,5,15,13,0,0,0,1,2,12,12,0
2024,5,15,13,15,0,0,1,2,16,12,0
2024,5,15,13,30,0,0,1,2,13,12,0
2024,5,15,13,45,0,0,1,2,12,10,0
2024,5,15,14,0,0,0,1,2,18,10,0
2024,5,15,14,15,0,0,1,2,15,11,0
2024,5,15,14,30,0,10,1,2,15,14,0
2024,5,15,14,45,0,12,1,2,17,14,0
2024,5,15,15,0,0,5,1,2,17,8,0
2024,5,15,15,15,0,0,1,2,12,12,0
2024,5,15,15,30,0,0,1,2,14,12,0
2024,5,15,15,45,0,0,1,2,11,13,0
2024,5,15,16,0,0,11,1,2,15,13,0
2024,5,15,16,15,0,8,1,2,12,13,0
2024,5,15,16,30,0,0,1,2,11,7,0
2024,5,15,16,45,0,0,1,2,10,7,0
2024,5,15,17,0,0,0,1,2,10,6,0
2024,5,15,17,15,0,6,1,2,10,12,0
2024,5,15,17,30,0,3,1,2,14,9,0
2024,5,15,17,45,0,3,1,2,12,9,0
2024,5,15,18,0,0,5,1,2,12,6,0
2024,5,15,18,15,0,0,1,2,14,6,0
2024,5,15,18,30,0,0,1,2,14,10,0
2024,5,15,18,45,0,0,1,2,12,12,0
2024,5,15,19,0,0,0,1,2,13,13,0
2024,5,15,19,15,0,3,1,2,20,13,0
2024,5,15,19,30,0,11,1,2,22,16,0
2024,5,15,19,45,0,6,1,2,25,10,0
2024,5,15,20,0,0,14,1,2,25,9,0
2024,5,15,20,15,0,27,1,2,24,9,0
2024,5,15,20,30,0,31,1,2,22,19,0
2024,5,15,20,45,0,11,1,2,31,20,0
2024,5,15,21,0,0,5,1,2,33,15,0
2024,5,15,21,15,0,17,1,2,32,12,0
2024,5,15,21,30,0,21,1,2,33,10,0
2024,5,15,21,45,0,13,1,2,31,10,0
2024,5,15,22,0,0,11,1,2,31,5,0
2024,5,15,22,15,0,6,1,2,30,5,0
2024,5,15,22,30,0,6,1,2,27,5,0
2024,5,15,22,45,0,4,1,2,22,7,0
2024,5,15,23,0,0,2,1,2,9,7,0
2024,5,15,23,15,0,1,1,2,6,2,0
2024,5,15,23,30,0,2,1,2,4,1,0
2024,5,15,23,45,0,0,1,2,1,0,0
2024,5,15,0,0,0,0,1,2,0,0,0
2024,5,16,6,0,0,2,0,3,2,1,0
2024,5,16,6,15,0,0,0,3,2,1,0
2024,5,16,6,30,0,0,0,3,3,2,0
2024,5,16,6,45,0,0,0,3,4,2,0
2024,5,16,7,0,0,0,0,3,13,4,0
2024,5,16,7,15,0,0,0,3,11,6,0
2024,5,16,7,30,0,3,0,3,12,12,0
2024,5,16,7,45,0,2,0,3,12,11,0
2024,5,16,8,0,0,3,0,3,28,16,0
2024,5,16,8,15,0,7,0,3,24,20,0
2024,5,16,8,30,0,4,0,3,17,15,0
2024,5,16,8,45,0,2,0,3,16,9,0
2024,5,16,9,0,0,3,0,3,14,7,0
2024,5,16,9,15,0,6,0,3,9,4,0
2024,5,16,9,30,0,9,0,3,11,4,0
2024,5,16,9,45,0,6,0,3,12,3,0
2024,5,16,10,0,0,9,0,3,12,3,0
2024,5,16,10,15,0,8,0,3,13,5,0
2024,5,16,10,30,0,8,0,3,14,5,0
2024,5,16,10,45,0,14,0,3,16,5,0
2024,5,16,11,0,0,14,0,3,14,5,0
2024,5,16,11,15,0,15,0,3,16,4,0
2024,5,16,11,30,0,13,0,3,15,4,0
2024,5,16,11,45,0,14,0,3,13,4,0
2024,5,16,12,0,0,17,0,3,16,4,0
2024,5,16,12,15,0,10,0,3,13,7,0
2024,5,16,12,30,0,11,0,3,12,6,0
2024,5,16,12,45,0,11,0,3,14,7,0
2024,5,16,13,0,0,10,0,3,15,11,0
2024,5,16,13,15,0,7,0,3,14,11,0
2024,5,16,13,30,0,4,0,3,14,9,0
2024,5,16,13,45,0,6,0,3,14,9,0
2024,5,16,14,0,0,5,0,3,12,6,0
2024,5,16,14,15,0,6,0,3,9,5,0
2024,5,16,14,30,0,6,0,3,10,7,0
2024,5,16,14,45,0,4,0,3,10,7,0
2024,5,16,15,0,0,5,0,3,9,13,0
2024,5,16,15,15,0,3,0,3,8,10,0
2024,5,16,15,30,0,6,0,3,11,11,0
2024,5,16,15,45,0,10,0,3,13,11,0
2024,5,16,16,0,0,12,0,3,13,11,0
2024,5,16,16,15,0,9,0,3,10,16,0
2024,5,16,16,30,0,9,0,3,11,19,0
2024,5,16,16,45,0,8,0,3,11,12,0
2024,5,16,17,0,0,3,0,3,9,11,0
2024,5,16,17,15,0,0,0,3,8,11,0
2024,5,16,17,30,0,0,0,3,11,19,0
2024,5,16,17,45,0,0,0,3,10,17,0
2024,5,16,18,0,0,13,0,3,20,19,0
2024,5,16,18,15,0,18,0,3,27,19,0
2024,5,16,18,30,0,25,0,3,26,19,0
2024,5,16,18,45,0,19,0,3,24,10,0
2024,5,16,19,0,0,9,0,3,15,12,0
2024,5,16,19,15,0,0,0,3,14,22,0
2024,5,16,19,30,0,6,0,3,18,19,0
2024,5,16,19,45,0,11,0,3,15,15,0
2024,5,16,20,0,0,10,0,3,22,10,0
2024,5,16,20,15,0,17,0,3,30,10,0
2024,5,16,20,30,0,20,0,3,22,11,0
2024,5,16,20,45,0,6,0,3,21,15,0
2024,5,16,21,0,0,0,0,3,20,12,0
2024,5,16,21,15,0,0,0,3,27,11,0
2024,5,16,21,30,0,8,0,3,25,11,0
2024,5,16,21,45,0,10,0,3,20,11,0
2024,5,16,22,0,0,18,0,3,23,13,0
2024,5,16,22,15,0,20,0,3,23,12,0
2024,5,16,22,30,0,15,0,3,19,12,0
2024,5,16,22,45,0,6,0,3,18,3,0
2024,5,16,23,0,0,4,0,3,11,2,0
2024,5,16,23,15,0,1,0,3,6,2,0
2024,5,16,23,30,0,1,0,3,3,1,0
2024,5,16,23,45,0,0,0,3,2,1,0
2024,5,16,0,0,0,0,0,3,0,1,0
2024,5,17,6,0,0,2,0,4,2,1,0
2024,5,17,6,15,0,2,0,4,4,2,0
2024,5,17,6,30,0,0,0,4,2,2,0
2024,5,17,6,45,0,0,0,4,2,7,0
2024,5,17,7,0,0,0,0,4,5,9,0
2024,5,17,7,15,0,0,0,4,9,10,0
2024,5,17,7,30,0,2,0,4,13,22,0
2024,5,17,7,45,0,2,0,4,12,18,0
2024,5,17,8,0,0,4,0,4,14,13,0
2024,5,17,8,15,0,0,0,4,14,13,0
2024,5,17,8,30,0,0,0,4,15,11,0
2024,5,17,8,45,0,5,0,4,16,10,0
2024,5,17,9,0,0,9,0,4,17,10,0
2024,5,17,9,15,0,17,0,4,16,11,0
2024,5,17,9,30,0,22,0,4,21,11,0
2024,5,17,9,45,0,10,0,4,11,14,0
2024,5,17,10,0,0,6,0,4,7,14,0
2024,5,17,10,15,0,0,0,4,7,16,0
2024,5,17,10,30,0,0,0,4,8,13,0
2024,5,17,10,45,0,0,0,4,10,17,0
2024,5,17,11,0,0,4,0,4,11,17,0
2024,5,17,11,15,0,9,0,4,10,20,0
2024,5,17,11,30,0,3,0,4,7,21,0
2024,5,17,11,45,0,0,0,4,8,22,0
2024,5,17,12,0,0,0,0,4,14,22,0
2024,5,17,12,15,0,0,0,4,14,13,0
2024,5,17,12,30,0,5,0,4,15,12,0
2024,5,17,12,45,0,10,0,4,16,12,0
2024,5,17,13,0,0,0,0,4,17,8,0
2024,5,17,13,15,0,0,0,4,13,8,0
2024,5,17,13,30,0,7,0,4,7,7,0
2024,5,17,13,45,0,7,0,4,7,10,0
2024,5,17,14,0,0,0,0,4,6,14,0
2024,5,17,14,15,0,0,0,4,9,14,0
2024,5,17,14,30,0,2,0,4,9,15,0
2024,5,17,14,45,0,14,0,4,9,16,0
2024,5,17,15,0,0,3,0,4,8,10,0
2024,5,17,15,15,0,0,0,4,8,11,0
2024,5,17,15,30,0,0,0,4,7,13,0
2024,5,17,15,45,0,0,0,4,7,13,0
2024,5,17,16,0,0,0,0,4,7,19,0
2024,5,17,16,15,0,0,0,4,8,22,0
2024,5,17,16,30,0,7,0,4,10,19,0
2024,5,17,16,45,0,6,0,4,11,12,0
2024,5,17,17,0,0,3,0,4,10,7,0
2024,5,17,17,15,0,3,0,4,9,7,0
2024,5,17,17,30,0,5,0,4,9,2,0
2024,5,17,17,45,0,5,0,4,9,3,0
2024,5,17,18,0,0,7,0,4,10,10,0
2024,5,17,18,15,0,11,0,4,13,12,0
2024,5,17,18,30,0,23,0,4,21,12,0
2024,5,17,18,45,0,9,0,4,15,14,0
2024,5,17,19,0,0,3,0,4,15,12,0
2024,5,17,19,15,0,0,0,4,18,15,0
2024,5,17,19,30,0,0,0,4,15,6,0
2024,5,17,19,45,0,24,0,4,25,6,0
2024,5,17,20,0,0,29,0,4,34,8,0
2024,5,17,20,15,0,8,0,4,20,8,0
2024,5,17,20,30,0,11,0,4,22,9,0
2024,5,17,20,45,0,0,0,4,21,20,0
2024,5,17,21,0,0,0,0,4,25,19,0
2024,5,17,21,15,0,6,0,4,27,14,0
2024,5,17,21,30,0,6,0,4,30,9,0
2024,5,17,21,45,0,13,0,4,31,5,0
2024,5,17,22,0,0,17,0,4,32,5,0
2024,5,17,22,15,0,14,0,4,33,4,0
2024,5,17,22,30,0,10,0,4,15,4,0
2024,5,17,22,45,0,6,0,4,11,3,0
2024,5,17,23,0,0,6,0,4,11,3,0
2024,5,17,23,15,0,2,0,4,6,3,0
2024,5,17,23,30,0,2,0,4,2,1,0
2024,5,17,23,45,0,0,0,4,2,1,0
2024,5,17,0,0,0,0,0,4,0,0,0
2024,5,18,6,0,0,0,0,5,0,0,0
2024,5,18,6,15,0,0,0,5,0,1,0
2024,5,18,6,30,0,0,0,5,2,1,0
2024,5,18,6,45,0,0,0,5,9,2,0
2024,5,18,7,0,0,8,0,5,12,5,0
2024,5,18,7,15,0,5,0,5,8,9,0
2024,5,18,7,30,0,8,0,5,9,9,0
2024,5,18,7,45,0,0,0,5,4,13,0
2024,5,18,8,0,0,0,0,5,3,15,0
2024,5,18,8,15,0,0,0,5,3,15,0
2024,5,18,8,30,0,0,0,5,4,14,0
2024,5,18,8,45,0,0,0,5,7,14,0
2024,5,18,9,0,0,0,0,5,7,14,0
2024,5,18,9,15,0,0,0,5,6,13,0
2024,5,18,9,30,0,0,0,5,7,13,0
2024,5,18,9,45,0,2,0,5,7,13,0
2024,5,18,10,0,0,2,0,5,8,8,0
2024,5,18,10,15,0,7,0,5,8,8,0
2024,5,18,10,30,0,11,0,5,11,8,0
2024,5,18,10,45,0,14,0,5,13,6,0
2024,5,18,11,0,0,18,0,5,20,6,0
2024,5,18,11,15,0,15,0,5,15,7,0
2024,5,18,11,30,0,14,0,5,19,7,0
2024,5,18,11,45,0,9,0,5,12,10,0
2024,5,18,12,0,0,0,0,5,10,11,0
2024,5,18,12,15,0,0,0,5,6,11,0
2024,5,18,12,30,0,0,0,5,6,9,0
2024,5,18,12,45,0,0,0,5,6,9,0
2024,5,18,13,0,0,0,0,5,7,7,0
2024,5,18,13,15,0,9,0,5,9,7,0
2024,5,18,13,30,0,11,0,5,12,7,0
2024,5,18,13,45,0,11,0,5,12,7,0
2024,5,18,14,0,0,13,0,5,15,6,0
2024,5,18,14,15,0,17,0,5,18,6,0
2024,5,18,14,30,0,17,0,5,21,6,0
2024,5,18,14,45,0,14,0,5,16,6,0
2024,5,18,15,0,0,11,0,5,15,4,0
2024,5,18,15,15,0,11,0,5,15,5,0
2024,5,18,15,30,0,11,0,5,14,5,0
2024,5,18,15,45,0,15,0,5,16,7,0
2024,5,18,16,0,0,15,0,5,16,7,0
2024,5,18,16,15,0,0,0,5,9,4,0
2024,5,18,16,30,0,0,0,5,7,4,0
2024,5,18,16,45,0,0,0,5,7,4,0
2024,5,18,17,0,0,0,0,5,5,4,0
2024,5,18,17,15,0,4,0,5,8,6,0
2024,5,18,17,30,0,8,0,5,9,7,0
2024,5,18,17,45,0,8,0,5,7,7,0
2024,5,18,18,0,0,8,0,5,12,4,0
2024,5,18,18,15,0,6,0,5,13,6,0
2024,5,18,18,30,0,9,0,5,13,6,0
2024,5,18,18,45,0,9,0,5,12,6,0
2024,5,18,19,0,0,9,0,5,14,6,0
2024,5,18,19,15,0,10,0,5,9,5,0
2024,5,18,19,30,0,11,0,5,11,5,0
2024,5,18,19,45,0,11,0,5,11,5,0
2024,5,18,20,0,0,7,0,5,12,5,0
2024,5,18,20,15,0,7,0,5,10,5,0
2024,5,18,20,30,0,9,0,5,8,6,0
2024,5,18,20,45,0,2,0,5,7,4,0
2024,5,18,21,0,0,2,0,5,6,4,0
2024,5,18,21,15,0,2,0,5,6,5,0
2024,5,18,21,30,0,0,0,5,6,5,0
2024,5,18,21,45,0,0,0,5,5,5,0
2024,5,18,22,0,0,0,0,5,5,4,0
2024,5,18,22,15,0,0,0,5,4,4,0
2024,5,18,22,30,0,0,0,5,4,2,0
2024,5,18,22,45,0,0,0,5,4,2,0
2024,5,18,23,0,0,0,0,5,3,1,0
2024,5,18,23,15,0,0,0,5,1,0,0
2024,5,18,23,30,0,0,0,5,1,0,0
2024,5,18,23,45,0,0,0,5,0,0,0
2024,5,18,0,0,0,0,0,5,0,0,0
2024,5,19,6,0,0,0,0,6,0,0,0
2024,5,19,6,15,0,0,0,6,0,0,0
2024,5,19,6,30,0,0,0,6,0,1,0
2024,5,19,6,45,0,0,0,6,1,2,0
2024,5,19,7,0,0,0,0,6,2,2,0
2024,5,19,7,15,0,0,0,6,5,4,0
2024,5,19,7,30,0,0,0,6,6,4,0
2024,5,19,7,45,0,0,0,6,4,5,0
2024,5,19,8,0,0,0,0,6,6,8,0
2024,5,19,8,15,0,0,0,6,6,8,0
2024,5,19,8,30,0,0,0,6,9,9,0
2024,5,19,8,45,0,0,0,6,10,12,0
2024,5,19,9,0,0,0,0,6,6,10,0
2024,5,19,9,15,0,0,0,6,4,9,0
2024,5,19,9,30,0,0,0,6,7,9,0
2024,5,19,9,45,0,2,0,6,6,9,0
2024,5,19,10,0,0,4,0,6,9,11,0
2024,5,19,10,15,0,5,0,6,9,11,0
2024,5,19,10,30,0,9,0,6,12,12,0
2024,5,19,10,45,0,8,0,6,11,8,0
2024,5,19,11,0,0,7,0,6,10,8,0
2024,5,19,11,15,0,7,0,6,8,8,0
2024,5,19,11,30,0,5,0,6,9,5,0
2024,5,19,11,45,0,4,0,6,12,5,0
2024,5,19,12,0,0,0,0,6,11,6,0
2024,5,19,12,15,0,0,0,6,5,6,0
2024,5,19,12,30,0,0,0,6,4,6,0
2024,5,19,12,45,0,0,0,6,4,6,0
2024,5,19,13,0,0,0,0,6,8,8,0
2024,5,19,13,15,0,3,0,6,8,8,0
2024,5,19,13,30,0,7,0,6,10,7,0
2024,5,19,13,45,0,5,0,6,6,6,0
2024,5,19,14,0,0,5,0,6,7,8,0
2024,5,19,14,15,0,8,0,6,14,8,0
2024,5,19,14,30,0,10,0,6,14,8,0
2024,5,19,14,45,0,9,0,6,13,6,0
2024,5,19,15,0,0,10,0,6,14,5,0
2024,5,19,15,15,0,10,0,6,13,6,0
2024,5,19,15,30,0,8,0,6,14,6,0
2024,5,19,15,45,0,9,0,6,12,5,0
2024,5,19,16,0,0,6,0,6,11,7,0
2024,5,19,16,15,0,0,0,6,10,5,0
2024,5,19,16,30,0,0,0,6,7,5,0
2024,5,19,16,45,0,0,0,6,5,6,0
2024,5,19,17,0,0,0,0,6,5,6,0
2024,5,19,17,15,0,3,0,6,5,5,0
2024,5,19,17,30,0,4,0,6,7,7,0
2024,5,19,17,45,0,5,0,6,7,7,0
2024,5,19,18,0,0,8,0,6,11,7,0
2024,5,19,18,15,0,9,0,6,12,7,0
2024,5,19,18,30,0,9,0,6,14,7,0
2024,5,19,18,45,0,7,0,6,14,10,0
2024,5,19,19,0,0,8,0,6,13,10,0
2024,5,19,19,15,0,11,0,6,13,11,0
2024,5,19,19,30,0,8,0,6,12,11,0
2024,5,19,19,45,0,7,0,6,11,10,0
2024,5,19,20,0,0,7,0,6,10,6,0
2024,5,19,20,15,0,7,0,6,11,6,0
2024,5,19,20,30,0,6,0,6,8,6,0
2024,5,19,20,45,0,3,0,6,8,5,0
2024,5,19,21,0,0,0,0,6,8,5,0
2024,5,19,21,15,0,0,0,6,5,4,0
2024,5,19,21,30,0,0,0,6,4,2,0
2024,5,19,21,45,0,0,0,6,5,2,0
2024,5,19,22,0,0,0,0,6,4,2,0
2024,5,19,22,15,0,0,0,6,4,2,0
2024,5,19,22,30,0,0,0,6,2,1,0
2024,5,19,22,45,0,0,0,6,2,1,0
2024,5,19,23,0,0,0,0,6,0,0,0
2024,5,19,23,15,0,0,0,6,0,0,0
2024,5,19,23,30,0,0,0,6,0,0,0
2024,5,19,23,45,0,0,0,6,0,0,0
2024,5,19,0,0,0,0,0,6,0,0,0
